source,text,sentiment,confidence
youtube_comment,I will definitely be buying a YL.  Just waiting for Tesla to open the Robotaxi network to owner cars.,neutral,0.8493
youtube_comment,"All the bells and whistles notwithstanding, it is a three-row Model Y? I take it is not selling well in countries with low birth rates like China and other East Asian countries and much of Europe, but it will sell well in the US where people are churning out kids? 😅 I for one don’t like these big-ass SUVs. If I want a three-row car I would have bought a van…",neutral,0.8775
youtube_comment,A YL with AI 5 would be perfect.  Large and future proof.,neutral,0.5194
youtube_comment,With that many passengers the range isn't the problem it's the bladder capacity of occupants,neutral,0.8883
youtube_comment,"Love the idea and agree that it will be successful - but that third row is still heavily compromised with a side intrusion from the wheel arch :-(
Two model Y’s (base and performance) and an Odyssey - no hat-trick in-sight, yet.",neutral,0.6554
youtube_comment,I live in the us I see the price tag being 63k,neutral,0.9124
youtube_comment,I’m waiting for the YL. I’m very excited.,neutral,0.8561
youtube_comment,"I don't think tons of promotional videos benefit the material. 
I'm watching the same unrelated videos all the time on this channel and already sick of them. This even stops me from watching lately",negative,0.8296
youtube_comment,Trust the Electric Viking - extra 8 inch is a game-changer! 😂📏,neutral,0.9158
youtube_comment,The length will be an issue for us.  Our garage has been cut down slightly to make additional room in a remodel that was done.  I’ll have to definitely consider just how much tighter this added length will be compared to a regular length Y.,negative,0.7692
youtube_comment,The Kia EV9 looks bigger and is a more true 3 row SUV EV for 54K.,neutral,0.7255
youtube_comment,Y LR premium has 15 speakers. The YL has 18 I believe,neutral,0.9418
youtube_comment,Ive been wanting a model Y this would be a no brainer as a growing family,neutral,0.9039
youtube_comment,Performance version?  That would be dope.,neutral,0.694
youtube_comment,American here…The YL will be my first Telsa. It will sell like hot cakes over here,neutral,0.8796
youtube_comment,will these be manufactured in US?  will there be tariff on these?,neutral,0.9209
youtube_comment,I was super excited about this car a year ago. Now I can’t wait for the Kia PV5. This industry moves fast.,neutral,0.8174
